gppd_idnr,name,country,country_long,fuel,capacity_mw,commissioning_year,age_2020_years,lifetime,remaining_life_2020_years,carbon_intensity_tCO2_per_MWh_elec,om_variable_eur2024_per_MWh,capacity_factor_2020,latitude,longitude
WRI1002253,LANGERLO 1,BEL,Belgium,coal,470.0,1968,52,40,-12,0.9204324324324323,5.0,0.85,50.9405,5.4906
WRI1075858,AES Galabovo,BGR,Bulgaria,coal,670.0,2011,9,40,31,0.9204324324324323,5.0,0.3251744397488632,42.1573,25.9084
WRI1008057,Bobov Dol power station,BGR,Bulgaria,coal,630.0,1974,46,40,-6,0.9204324324324323,5.0,0.3251744397488632,42.2855,23.0342
WRI1008041,Brikel power station,BGR,Bulgaria,coal,240.0,1961,59,40,-19,0.9204324324324323,5.0,0.3251744397488632,42.1551,25.9072
WRI1008042,Deven power station,BGR,Bulgaria,coal,174.0,2009,11,40,29,0.9204324324324323,5.0,0.3251744397488632,43.1964,27.6327
WRI1008058,Maritsa 3 power station,BGR,Bulgaria,coal,120.0,1971,49,40,-9,0.9204324324324323,5.0,0.3251744397488632,42.0519,25.6231
WRI1008060,Maritsa Itzok-2 power station,BGR,Bulgaria,coal,1602.0,1979,41,40,-1,0.9204324324324323,5.0,0.3251744397488632,42.2541,26.134
WRI1008061,Maritsa Itzok-3 power station,BGR,Bulgaria,coal,908.0,1980,40,40,0,0.9204324324324323,5.0,0.3251744397488632,42.145,26.0025
WRI1008046,RUSE,BGR,Bulgaria,coal,180.0,1974,46,40,-6,0.9204324324324323,5.0,0.3251744397488632,43.8662,26.0093
WRI1008045,Republika power station,BGR,Bulgaria,coal,105.0,1951,69,40,-29,0.9204324324324323,5.0,0.3251744397488632,42.6064,23.0784
WRI1008059,TOPLO RUSE,BGR,Bulgaria,coal,110.0,1974,46,40,-6,0.9204324324324323,5.0,0.3251744397488632,42.2569,26.136
WRI1075859,Vidin Works power station,BGR,Bulgaria,coal,120.0,1970,50,40,-10,0.9204324324324323,5.0,0.3251744397488632,43.9484,22.8509
GEODB0044820,Plomin Thermal Power Plant Croatia,HRV,Croatia,coal,330.0,1980,40,40,0,0.9204324324324323,5.0,0.85,45.137,14.164
WRI1075824,Brno power station,CZE,Czech Republic,coal,72.0,1984,36,40,4,0.9204324324324323,5.0,0.4971992992617514,49.2159,16.6064
WRI1019222,Chvaletice power station,CZE,Czech Republic,coal,820.0,1978,42,40,-2,0.9204324324324323,5.0,0.4971992992617514,50.0275,15.4505
WRI1019164,Detmarovice power station,CZE,Czech Republic,coal,800.0,1976,44,40,-4,0.9204324324324323,5.0,0.4971992992617514,49.9072,18.4646
WRI1019165,Hodonin power station,CZE,Czech Republic,coal,105.0,1957,63,40,-23,0.9204324324324323,5.0,0.4971992992617514,48.8474,17.1197
WRI1019206,Kladno,CZE,Czech Republic,coal,404.0,2014,6,40,34,0.9204324324324323,5.0,0.4971992992617514,50.1532,14.129
WRI1019224,Komorany power station,CZE,Czech Republic,coal,210.0,1956,64,40,-24,0.9204324324324323,5.0,0.4971992992617514,50.522,13.5718
WRI1019166,Ledvice power station,CZE,Czech Republic,coal,640.0,1969,51,40,-11,0.9204324324324323,5.0,0.4971992992617514,50.5763,13.7803
WRI1075825,Malesice power station,CZE,Czech Republic,coal,165.0,1969,51,40,-11,0.9204324324324323,5.0,0.4971992992617514,50.085,14.5253
WRI1019167,Melnik power station,CZE,Czech Republic,coal,960.0,1973,47,40,-7,0.9204324324324323,5.0,0.4971992992617514,50.4131,14.4158
WRI1075826,Opatovice power station,CZE,Czech Republic,coal,360.0,1959,61,40,-21,0.9204324324324323,5.0,0.4971992992617514,50.1265,15.7933
WRI1019225,Plzenska Tepalrenska,CZE,Czech Republic,coal,137.0,1973,47,40,-7,0.9204324324324323,5.0,0.4971992992617514,49.7542,13.3988
WRI1075827,Plzenska energetika ELU III,CZE,Czech Republic,coal,65.0,1972,48,40,-8,0.9204324324324323,5.0,0.4971992992617514,49.7395,13.3455
WRI1019168,Pocerady power station,CZE,Czech Republic,coal,1000.0,1973,47,40,-7,0.9204324324324323,5.0,0.4971992992617514,50.4278,13.6777
WRI1019169,Porici power station,CZE,Czech Republic,coal,165.0,1957,63,40,-23,0.9204324324324323,5.0,0.4971992992617514,50.5727,15.9634
WRI1019170,Prunerov,CZE,Czech Republic,coal,750.0,2016,4,40,36,0.9204324324324323,5.0,0.4971992992617514,50.4178,13.2592
WRI1075828,Sko-Energo power station,CZE,Czech Republic,coal,70.0,1999,21,40,19,0.9204324324324323,5.0,0.4971992992617514,50.4125,14.9044
WRI1075829,Steti Mondi power station,CZE,Czech Republic,coal,144.0,1973,47,40,-7,0.9204324324324323,5.0,0.4971992992617514,50.4616,14.38
WRI1019171,Tisova power station,CZE,Czech Republic,coal,296.0,1960,60,40,-20,0.9204324324324323,5.0,0.4971992992617514,50.1496,12.6108
WRI1075830,Trebovice power station,CZE,Czech Republic,coal,177.0,1994,26,40,14,0.9204324324324323,5.0,0.4971992992617514,49.8319,18.2113
WRI1019172,Trmice,CZE,Czech Republic,coal,159.0,1973,47,40,-7,0.9204324324324323,5.0,0.4971992992617514,50.645,13.9865
WRI1019173,Tusimice power station,CZE,Czech Republic,coal,800.0,1974,46,40,-6,0.9204324324324323,5.0,0.4971992992617514,50.381,13.3399
WRI1019207,Zlin power station,CZE,Czech Republic,coal,64.0,2001,19,40,21,0.9204324324324323,5.0,0.4971992992617514,49.2257,17.654
WRI1022036,Amager power station,DNK,Denmark,coal,330.0,1982,38,40,2,0.9204324324324323,5.0,0.11456586459648396,55.6859,12.6277
WRI1022027,Asnaes power station,DNK,Denmark,coal,787.0,1975,45,40,-5,0.9204324324324323,5.0,0.11456586459648396,55.6615,11.0809
WRI1022026,Avedoerevaerket (AvedÃ¸re),DNK,Denmark,coal,815.0,1982,38,40,2,0.9204324324324323,5.0,0.11456586459648396,55.6035,12.4812
WRI1022031,Enstedvaerket,DNK,Denmark,coal,626.0,1979,41,40,-1,0.9204324324324323,5.0,0.11456586459648396,55.0206,9.4419
WRI1022035,Esbjerg power station,DNK,Denmark,coal,407.0,1992,28,40,12,0.9204324324324323,5.0,0.11456586459648396,55.4552,8.4544
WRI1022032,Fyns power station,DNK,Denmark,coal,362.0,1984,36,40,4,0.9204324324324323,5.0,0.11456586459648396,55.4292,10.4104
WRI1022029,Nordjylland power station,DNK,Denmark,coal,716.0,1989,31,40,9,0.9204324324324323,5.0,0.11456586459648396,57.0736,10.0416
WRI1022042,Randers,DNK,Denmark,coal,52.0,1982,38,40,2,0.9204324324324323,5.0,0.11456586459648396,56.4584,10.0475
WRI1022037,Stigsnaesvaerket,DNK,Denmark,coal,264.0,1970,50,40,-10,0.9204324324324323,5.0,0.11456586459648396,55.2079,11.2528
WRI1022028,Studstrupvaerket,DNK,Denmark,coal,730.0,1982,38,40,2,0.9204324324324323,5.0,0.11456586459648396,56.2521,10.3423
WRI1002325,Hanasaari B,FIN,Finland,coal,212.0,1981,39,40,1,0.9204324324324323,5.0,0.7979792816738227,60.1841,24.9711
WRI1002454,Meri-Pori,FIN,Finland,coal,565.0,1981,39,40,1,0.9204324324324323,5.0,0.7979792816738227,61.6317,21.4068
WRI1002525,Salmisaari B,FIN,Finland,coal,163.0,1981,39,40,1,0.9204324324324323,5.0,0.7979792816738227,60.1656,24.9048
WRI1075850,Suomenoja power station,FIN,Finland,coal,170.0,1981,39,40,1,0.9204324324324323,5.0,0.7979792816738227,60.1483,24.7183
WRI1002578,Vaskiluoto 2,FIN,Finland,coal,230.0,1981,39,40,1,0.9204324324324323,5.0,0.7979792816738227,63.0914,21.5539
WRI1002713,CORDEMAIS 4,FRA,France,coal,1160.0,1980,40,40,0,0.9204324324324323,5.0,0.85,47.2756,-1.8779
WRI1002725,EMILE HUCHET,FRA,France,coal,995.0,1980,40,40,0,0.9204324324324323,5.0,0.85,49.151,6.697
WRI1002736,HAVRE 4,FRA,France,coal,580.0,1980,40,40,0,0.9204324324324323,5.0,0.85,49.4757,0.1491
WRI1002739,LUCY 3,FRA,France,coal,245.0,1980,40,40,0,0.9204324324324323,5.0,0.85,46.667,4.351
WRI1002760,PROVENCE 5,FRA,France,coal,595.0,1980,40,40,0,0.9204324324324323,5.0,0.85,43.4672,5.4875
WRI1005737,Altbach power station,DEU,Germany,coal,769.0,1992,28,40,12,0.9204324324324323,5.0,0.4958892386506245,48.7176,9.3749
WRI1005584,Bergkamen power station,DEU,Germany,coal,717.0,1981,39,40,1,0.9204324324324323,5.0,0.4958892386506245,51.637,7.6191
WRI1005950,Berlin-Moabit power station,DEU,Germany,coal,89.0,1990,30,40,10,0.9204324324324323,5.0,0.4958892386506245,52.5374,13.3461
WRI1006022,Berlin-Reuter power station,DEU,Germany,coal,124.0,1969,51,40,-11,0.9204324324324323,5.0,0.4958892386506245,52.5321,13.2461
WRI1006024,Berlin-Reuter-West power station,DEU,Germany,coal,564.0,1988,32,40,8,0.9204324324324323,5.0,0.4958892386506245,52.5351,13.2426
WRI1005614,BoA 2,DEU,Germany,coal,2100.0,2012,8,40,32,0.9204324324324323,5.0,0.4958892386506245,51.0365,6.6133
WRI1005616,Boxberg power station,DEU,Germany,coal,2585.0,1989,31,40,9,0.9204324324324323,5.0,0.4958892386506245,51.4163,14.5619
WRI1005619,Braunkohlekraftwerk Lippendorf,DEU,Germany,coal,875.0,1999,21,40,19,0.9204324324324323,5.0,0.4958892386506245,51.1821,12.3733
WRI1005676,Bremen-Farge power station,DEU,Germany,coal,350.0,1969,51,40,-11,0.9204324324324323,5.0,0.4958892386506245,53.2021,8.5162
WRI1005685,Buer power station,DEU,Germany,coal,70.0,1985,35,40,5,0.9204324324324323,5.0,0.4958892386506245,51.6028,7.0094
WRI1005623,Buschhaus power station,DEU,Germany,coal,352.0,1985,35,40,5,0.9204324324324323,5.0,0.4958892386506245,52.1724,10.9768
WRI1075564,Chemiepark Marl power station,DEU,Germany,coal,136.0,1974,46,40,-6,0.9204324324324323,5.0,0.4958892386506245,51.6846,7.1
WRI1005777,Chemnitz Nord power station,DEU,Germany,coal,56.8,1989,31,40,9,0.9204324324324323,5.0,0.4958892386506245,50.857,12.9231
WRI1006094,Coal Plant #1,DEU,Germany,coal,17.5,2005,15,40,25,0.9204324324324323,5.0,0.4958892386506245,51.0489,12.1104
WRI1006096,Coal Plant #2,DEU,Germany,coal,18.5,1986,34,40,6,0.9204324324324323,5.0,0.4958892386506245,48.5272,8.0868
WRI1005800,Cologne-Merkenich power station,DEU,Germany,coal,75.3,2010,10,40,30,0.9204324324324323,5.0,0.4958892386506245,51.0178,6.9643
WRI1005779,Cottbus CHP power station,DEU,Germany,coal,74.0,1999,21,40,19,0.9204324324324323,5.0,0.4958892386506245,51.7602,14.37
WRI1005878,Dessau power station,DEU,Germany,coal,49.0,1996,24,40,16,0.9204324324324323,5.0,0.4958892386506245,51.8269,12.23
WRI1005631,Deuben power station,DEU,Germany,coal,86.0,1936,84,40,-44,0.9204324324324323,5.0,0.4958892386506245,51.1119,12.0762
WRI1005673,EZ1,DEU,Germany,coal,18.5,1993,27,40,13,0.9204324324324323,5.0,0.4958892386506245,51.0489,12.1104
WRI1005679,FKK,DEU,Germany,coal,33.5,1988,32,40,8,0.9204324324324323,5.0,0.4958892386506245,51.2791,9.484
WRI1005743,Flensburg power station,DEU,Germany,coal,195.0,1986,34,40,6,0.9204324324324323,5.0,0.4958892386506245,54.8049,9.4324
WRI1005680,Fortuna Nord,DEU,Germany,coal,15.0,1984,36,40,4,0.9204324324324323,5.0,0.4958892386506245,50.9456,6.6636
WRI1005683,Frimmersdorf power station,DEU,Germany,coal,562.0,1962,58,40,-18,0.9204324324324323,5.0,0.4958892386506245,51.0574,6.5771
WRI1005686,G-Kraftwerk,DEU,Germany,coal,103.0,1962,58,40,-18,0.9204324324324323,5.0,0.4958892386506245,51.3689,6.6541
WRI1005697,GKH Hannover power station,DEU,Germany,coal,272.0,1989,31,40,9,0.9204324324324323,5.0,0.4958892386506245,52.42,9.6486
WRI1005699,GKM (Mannheim) power station,DEU,Germany,coal,1958.0,1980,40,40,0,0.9204324324324323,5.0,0.4958892386506245,49.4452,8.4891
WRI1005705,Grubenheizkraftwerk,DEU,Germany,coal,49.0,1979,41,40,-1,0.9204324324324323,5.0,0.4958892386506245,51.4627,11.714
WRI1005784,HKW Erlangen (Coal),DEU,Germany,coal,17.4,1980,40,40,0,0.9204324324324323,5.0,0.4958892386506245,49.5928,11.0015
WRI1005792,HKW I,DEU,Germany,coal,95.0,1985,35,40,5,0.9204324324324323,5.0,0.4958892386506245,51.4293,6.752
WRI1005795,HKW Karcherstr. (Coal),DEU,Germany,coal,13.4,1996,24,40,16,0.9204324324324323,5.0,0.4958892386506245,49.4346,7.7582
WRI1005804,HKW Nord,DEU,Germany,coal,61.5,2000,20,40,20,0.9204324324324323,5.0,0.4958892386506245,52.4328,10.7861
WRI1005805,HKW Nord West,DEU,Germany,coal,200.0,1985,35,40,5,0.9204324324324323,5.0,0.4958892386506245,51.2529,9.438
WRI1005809,HKW Sachtleben,DEU,Germany,coal,27.5,1962,58,40,-18,0.9204324324324323,5.0,0.4958892386506245,51.4409,6.7054
WRI1005818,HKW West,DEU,Germany,coal,138.5,1985,35,40,5,0.9204324324324323,5.0,0.4958892386506245,52.4422,10.7645
WRI1005817,HKW West,DEU,Germany,coal,123.0,1989,31,40,9,0.9204324324324323,5.0,0.4958892386506245,50.0984,8.6531
WRI1005902,Hafen power station,DEU,Germany,coal,427.0,1973,47,40,-7,0.9204324324324323,5.0,0.4958892386506245,53.1249,8.7287
WRI1005953,Hamburg-Moorburg,DEU,Germany,coal,1600.0,2015,5,40,35,0.9204324324324323,5.0,0.4958892386506245,53.489,9.949
WRI1005903,Hastedt power station,DEU,Germany,coal,119.0,1989,31,40,9,0.9204324324324323,5.0,0.4958892386506245,53.0601,8.8733
WRI1005747,Heilbronn power station,DEU,Germany,coal,778.0,1977,43,40,-3,0.9204324324324323,5.0,0.4958892386506245,49.1773,9.2063
WRI1005734,Heizkraftwerk 3,DEU,Germany,coal,211.0,1989,31,40,9,0.9204324324324323,5.0,0.4958892386506245,49.249,6.8792
WRI1005742,Heizkraftwerk FFO,DEU,Germany,coal,45.0,1997,23,40,17,0.9204324324324323,5.0,0.4958892386506245,52.346,14.546
WRI1005752,Heizkraftwerk Magirusstraße,DEU,Germany,coal,20.7,1978,42,40,-2,0.9204324324324323,5.0,0.4958892386506245,48.397,9.9648
WRI1005760,Heizkraftwerk Stuttgart-Gaisburg,DEU,Germany,coal,22.6,2009,11,40,29,0.9204324324324323,5.0,0.4958892386506245,48.7825,9.2315
WRI1005740,Heizkraftwerk der Sappi Stockstadt GmbH,DEU,Germany,coal,24.8,1969,51,40,-11,0.9204324324324323,5.0,0.4958892386506245,49.9774,9.0687
WRI1005904,Herne power station,DEU,Germany,coal,729.0,1976,44,40,-4,0.9204324324324323,5.0,0.4958892386506245,51.5508,7.1875
WRI1005765,Heyden power station,DEU,Germany,coal,875.0,1987,33,40,7,0.9204324324324323,5.0,0.4958892386506245,52.3828,8.996
WRI1005754,Hkw Offenbach power station,DEU,Germany,coal,54.0,1988,32,40,8,0.9204324324324323,5.0,0.4958892386506245,50.0652,8.769
WRI1006123,Huerth Ville / Berrenrath power station,DEU,Germany,coal,52.0,1991,29,40,11,0.9204324324324323,5.0,0.4958892386506245,50.8614,6.8407
WRI1005832,Ibbenbüren-B power station,DEU,Germany,coal,794.0,1985,35,40,5,0.9204324324324323,5.0,0.4958892386506245,52.2888,7.7479
WRI1005840,Industrie-Kraftwerk,DEU,Germany,coal,79.0,1975,45,40,-5,0.9204324324324323,5.0,0.4958892386506245,51.5649,6.5782
WRI1005906,Janschwalde power station,DEU,Germany,coal,2790.0,1985,35,40,5,0.9204324324324323,5.0,0.4958892386506245,51.8344,14.459
WRI1005915,KW Voerde,DEU,Germany,coal,1390.0,1985,35,40,5,0.9204324324324323,5.0,0.4958892386506245,51.5765,6.6894
WRI1005916,KW Walsum,DEU,Germany,coal,1200.0,1985,35,40,5,0.9204324324324323,5.0,0.4958892386506245,51.5267,6.7187
WRI1005917,KW West,DEU,Germany,coal,640.0,1971,49,40,-9,0.9204324324324323,5.0,0.4958892386506245,51.5796,6.6789
WRI1005928,KWM,DEU,Germany,coal,690.0,1979,41,40,-1,0.9204324324324323,5.0,0.4958892386506245,52.315,10.0914
WRI1005860,Kessel 4,DEU,Germany,coal,9.3,1983,37,40,3,0.9204324324324323,5.0,0.4958892386506245,50.777,6.486
WRI1005692,Kiel power station,DEU,Germany,coal,323.0,1970,50,40,-10,0.9204324324324323,5.0,0.4958892386506245,54.3394,10.1766
WRI1005864,Klingenberg,DEU,Germany,coal,164.0,1981,39,40,1,0.9204324324324323,5.0,0.4958892386506245,52.4889,13.497
WRI1005869,Kohlekraftwerk,DEU,Germany,coal,14.4,2010,10,40,30,0.9204324324324323,5.0,0.4958892386506245,50.7055,6.6536
WRI1005874,Kraftwerk,DEU,Germany,coal,10.0,1995,25,40,15,0.9204324324324323,5.0,0.4958892386506245,50.9456,6.665
WRI1005877,Kraftwerk Bexbach,DEU,Germany,coal,721.0,1983,37,40,3,0.9204324324324323,5.0,0.4958892386506245,49.3635,7.2371
WRI1005879,Kraftwerk Ensdorf,DEU,Germany,coal,389.0,1985,35,40,5,0.9204324324324323,5.0,0.4958892386506245,49.2932,6.7709
WRI1005883,Kraftwerk II,DEU,Germany,coal,296.2,1966,54,40,-14,0.9204324324324323,5.0,0.4958892386506245,51.6804,7.0969
WRI1005885,Kraftwerk L 57,DEU,Germany,coal,26.0,1957,63,40,-23,0.9204324324324323,5.0,0.4958892386506245,51.3698,6.6615
WRI1005889,Kraftwerk N 230,DEU,Germany,coal,110.0,1971,49,40,-9,0.9204324324324323,5.0,0.4958892386506245,51.3698,6.6615
WRI1005898,Kraftwerk Werdohl-Elverlingsen,DEU,Germany,coal,310.0,1982,38,40,2,0.9204324324324323,5.0,0.4958892386506245,51.2764,7.7057
WRI1005935,Lippendorf power station,DEU,Germany,coal,875.0,2000,20,40,20,0.9204324324324323,5.0,0.4958892386506245,51.1821,12.3733
WRI1005911,Lünen power station (KSBG),DEU,Germany,coal,473.0,1967,53,40,-13,0.9204324324324323,5.0,0.4958892386506245,51.614,7.4643
WRI1005952,Modellkraftwerk,DEU,Germany,coal,179.0,1982,38,40,2,0.9204324324324323,5.0,0.4958892386506245,49.249,6.8792
WRI1005977,Neurath power station,DEU,Germany,coal,2068.0,1974,46,40,-6,0.9204324324324323,5.0,0.4958892386506245,51.0395,6.615
WRI1005979,Niederaussem power station,DEU,Germany,coal,3430.0,1979,41,40,-1,0.9204324324324323,5.0,0.4958892386506245,50.993,6.6685
WRI1005982,Nord 2,DEU,Germany,coal,332.7,1991,29,40,11,0.9204324324324323,5.0,0.4958892386506245,48.1805,11.6393
WRI1005993,P&L Werk Euskirchen,DEU,Germany,coal,14.5,1985,35,40,5,0.9204324324324323,5.0,0.4958892386506245,50.658,6.8101
WRI1005994,P&L Werk Jülich,DEU,Germany,coal,24.6,2004,16,40,24,0.9204324324324323,5.0,0.4958892386506245,50.9152,6.3693
WRI1005995,P&L Werk Könnern,DEU,Germany,coal,20.3,1993,27,40,13,0.9204324324324323,5.0,0.4958892386506245,51.6978,11.7581
WRI1005757,Pforzheim power station,DEU,Germany,coal,26.9,1990,30,40,10,0.9204324324324323,5.0,0.4958892386506245,48.8973,8.7245
WRI1006017,Reno De Medici,DEU,Germany,coal,19.0,1985,35,40,5,0.9204324324324323,5.0,0.4958892386506245,51.3914,8.073
WRI1006026,Rheinhafen-Dampfkraftwerk,DEU,Germany,coal,1547.0,1985,35,40,5,0.9204324324324323,5.0,0.4958892386506245,49.0134,8.3065
WRI1005866,Rostock power station,DEU,Germany,coal,514.0,1994,26,40,14,0.9204324324324323,5.0,0.4958892386506245,54.1428,12.1329
WRI1006041,Schkopau power station,DEU,Germany,coal,900.0,1996,24,40,16,0.9204324324324323,5.0,0.4958892386506245,51.3985,11.9504
WRI1006042,Scholven power station,DEU,Germany,coal,690.0,1973,47,40,-7,0.9204324324324323,5.0,0.4958892386506245,51.6024,7.0099
WRI1006045,Schwarze Pumpe power station,DEU,Germany,coal,1500.0,1998,22,40,18,0.9204324324324323,5.0,0.4958892386506245,51.5348,14.3531
WRI1006056,Staudinger power station,DEU,Germany,coal,1132.0,1992,28,40,12,0.9204324324324323,5.0,0.4958892386506245,50.0886,8.9534
WRI1006019,Stuttgart-Muenster,DEU,Germany,coal,159.9,1983,37,40,3,0.9204324324324323,5.0,0.4958892386506245,48.8158,9.2211
WRI1006069,Tiefstack power station,DEU,Germany,coal,194.0,1993,27,40,13,0.9204324324324323,5.0,0.4958892386506245,53.5262,10.0632
WRI1006073,Trianel Kohlekraftwerk Lünen,DEU,Germany,coal,746.0,2013,7,40,33,0.9204324324324323,5.0,0.4958892386506245,51.6124,7.4653
WRI1005682,Wachtberg power station,DEU,Germany,coal,118.0,1959,61,40,-21,0.9204324324324323,5.0,0.4958892386506245,50.8976,6.7931
WRI1006125,Waehlitz power station,DEU,Germany,coal,31.0,1994,26,40,14,0.9204324324324323,5.0,0.4958892386506245,51.1666,12.0762
WRI1075565,Walheim power station,DEU,Germany,coal,267.0,1966,54,40,-14,0.9204324324324323,5.0,0.4958892386506245,49.0177,9.1577
WRI1006130,Wedel power station,DEU,Germany,coal,260.0,1961,59,40,-19,0.9204324324324323,5.0,0.4958892386506245,53.567,9.7244
WRI1006133,Weiher,DEU,Germany,coal,655.6,1976,44,40,-4,0.9204324324324323,5.0,0.4958892386506245,49.3341,7.0314
WRI1006134,Weisweiler power station,DEU,Germany,coal,1800.0,1968,52,40,-12,0.9204324324324323,5.0,0.4958892386506245,50.8392,6.3211
WRI1006141,Westfalen,DEU,Germany,coal,1049.0,2014,6,40,34,0.9204324324324323,5.0,0.4958892386506245,51.6805,7.9696
WRI1006143,Wilhelmshaven power station,DEU,Germany,coal,757.0,1976,44,40,-4,0.9204324324324323,5.0,0.4958892386506245,53.5658,8.1462
WRI1005781,Wuppertal-Elberfeld power station,DEU,Germany,coal,85.0,1989,31,40,9,0.9204324324324323,5.0,0.4958892386506245,51.2484,7.1187
WRI1061091,Agios Dimitrios power station,GRC,Greece,coal,1595.0,1988,32,40,8,0.9204324324324323,5.0,0.6287176902930328,40.3941,21.9256
WRI1061095,Amyntaio power station,GRC,Greece,coal,600.0,1987,33,40,7,0.9204324324324323,5.0,0.6287176902930328,40.6192,21.6832
WRI1061096,Florina power station,GRC,Greece,coal,330.0,2003,17,40,23,0.9204324324324323,5.0,0.6287176902930328,40.8122,21.6027
WRI1061092,Kardia power station,GRC,Greece,coal,1250.0,1978,42,40,-2,0.9204324324324323,5.0,0.6287176902930328,40.4102,21.7856
WRI1061093,Megalopoli power station,GRC,Greece,coal,600.0,1979,41,40,-1,0.9204324324324323,5.0,0.6287176902930328,37.4174,22.1079
WRI1061094,Ptolemais,GRC,Greece,coal,620.0,1987,33,40,7,0.9204324324324323,5.0,0.6287176902930328,40.4809,21.7274
WRI1075836,Bakony power station,HUN,Hungary,coal,60.0,1957,63,40,-23,0.9204324324324323,5.0,0.85,47.0956,17.5584
WRI1020248,Matra power station,HUN,Hungary,coal,884.0,1983,37,40,3,0.9204324324324323,5.0,0.85,47.7886,20.066
WRI1020252,Oroszlány power station,HUN,Hungary,coal,250.0,1962,58,40,-18,0.9204324324324323,5.0,0.85,47.5017,18.2701
WRI1002834,Moneypoint power station,IRL,Ireland,coal,915.0,1986,34,40,6,0.9204324324324323,5.0,0.85,52.6074,-9.4237
WRI1002885,Andrea Palladio power station (FUSINA),ITA,Italy,coal,976.0,1971,49,40,-9,0.9204324324324323,5.0,0.20592298802003214,45.4314,12.2468
WRI1002854,Brindisi Nord power station,ITA,Italy,coal,640.0,1974,46,40,-6,0.9204324324324323,5.0,0.20592298802003214,40.6432,17.9802
WRI1002855,Brindisi Sud power station,ITA,Italy,coal,2640.0,1992,28,40,12,0.9204324324324323,5.0,0.20592298802003214,40.5632,18.0318
WRI1002884,Fiume Santo power station,ITA,Italy,coal,640.0,1992,28,40,12,0.9204324324324323,5.0,0.20592298802003214,40.8461,8.3068
WRI1002900,La Spezia power station,ITA,Italy,coal,1300.0,1967,53,40,-13,0.9204324324324323,5.0,0.20592298802003214,44.1118,9.8743
WRI1002911,Monfalcone power station,ITA,Italy,coal,336.0,1968,52,40,-12,0.9204324324324323,5.0,0.20592298802003214,45.7979,13.5455
WRI1002853,Pietro Vannucci power station,ITA,Italy,coal,150.0,1990,30,40,10,0.9204324324324323,5.0,0.20592298802003214,42.8971,12.5381
WRI1002959,Sulcis power station,ITA,Italy,coal,350.0,1997,23,40,17,0.9204324324324323,5.0,0.20592298802003214,39.1961,8.4002
WRI1002969,Torrevaldaliga Nord power station,ITA,Italy,coal,1980.0,2009,11,40,29,0.9204324324324323,5.0,0.20592298802003214,42.1269,11.7583
WRI1019289,Eemshaven,NLD,Netherlands,coal,1600.0,2015,5,40,35,0.9204324324324323,5.0,0.85,53.4355,6.8793
WRI1019307,GELDERLAND,NLD,Netherlands,coal,590.0,2005,15,40,25,0.9204324324324323,5.0,0.85,51.8561,5.8294
WRI1019298,Hemweg power station,NLD,Netherlands,coal,685.0,1995,25,40,15,0.9204324324324323,5.0,0.85,52.4049,4.8465
WRI1019295,Maasvlakte (MV1 and MV2),NLD,Netherlands,coal,1040.0,1988,32,40,8,0.9204324324324323,5.0,0.85,51.9626,4.0217
WRI1019296,Maasvlakte 3,NLD,Netherlands,coal,1100.0,2016,4,40,36,0.9204324324324323,5.0,0.85,51.9587,4.0272
WRI1023817,Bełchatów,POL,Poland,coal,5472.0,1967,53,40,-13,0.9204324324324323,5.0,0.4224529614288805,51.2679,19.3265
WRI1019052,CEZ Skawina,POL,Poland,coal,330.0,1967,53,40,-13,0.9204324324324323,5.0,0.4224529614288805,49.9767,19.8047
WRI1019037,Dolna Odra,POL,Poland,coal,1362.0,1967,53,40,-13,0.9204324324324323,5.0,0.4224529614288805,53.2067,14.4651
WRI1061511,EC Andrychów,POL,Poland,coal,12.0,1950,70,40,-30,0.9204324324324323,5.0,0.4224529614288805,49.8524,19.3369
WRI1019086,EC Azoty Tarnów,POL,Poland,coal,97.0,1967,53,40,-13,0.9204324324324323,5.0,0.4224529614288805,50.0277,20.9082
WRI1019071,EC Białystok,POL,Poland,coal,198.0,1991,29,40,11,0.9204324324324323,5.0,0.4224529614288805,53.1486,23.1689
WRI1061493,EC Bydgoszcz I,POL,Poland,coal,14.0,1929,91,40,-51,0.9204324324324323,5.0,0.4224529614288805,53.1355,17.9836
WRI1019068,EC Bydgoszcz II,POL,Poland,coal,227.0,1967,53,40,-13,0.9204324324324323,5.0,0.4224529614288805,53.0995,18.0879
WRI1061513,EC Będzin,POL,Poland,coal,82.0,1967,53,40,-13,0.9204324324324323,5.0,0.4224529614288805,50.3019,19.1384
WRI1019059,EC Chorzów Elcho,POL,Poland,coal,226.0,1967,53,40,-13,0.9204324324324323,5.0,0.4224529614288805,50.3079,18.9695
WRI1019090,EC Czechnica,POL,Poland,coal,110.0,1981,39,40,1,0.9204324324324323,5.0,0.4224529614288805,51.0381,17.1498
WRI1061509,EC Elbląg,POL,Poland,coal,42.0,1928,92,40,-52,0.9204324324324323,5.0,0.4224529614288805,54.1805,19.3855
WRI1061519,EC Fortum,POL,Poland,coal,68.0,2010,10,40,30,0.9204324324324323,5.0,0.4224529614288805,50.8273,19.1247
WRI1061502,EC GIGA,POL,Poland,coal,6.0,1950,70,40,-30,0.9204324324324323,5.0,0.4224529614288805,51.2258,22.7079
WRI1019060,EC Gdańsk,POL,Poland,coal,217.0,1970,50,40,-10,0.9204324324324323,5.0,0.4224529614288805,54.3784,18.6404
